doc_id,sentence_id,sentence_text,verbatim_label,verbatim_labels,annotator_count,annotators,source_annotation_count,alignment_type,source_html,source_annotation_file
DB_132,DB_132_S135,- in any other way we may describe when you provide the information.,MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,1,ra3,2,sentence_in_annotation,C3PA_Dataset/Htmls/DB/132.html,C3PA_Dataset/Annotations/DB/132.csv
DB_132,DB_132_S157,We may also share Personal Information with our Enterprise Customers as part of the Services we provide to them.,MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,1,ra4,2,annotation_in_sentence,C3PA_Dataset/Htmls/DB/132.html,C3PA_Dataset/Annotations/DB/132.csv
DB_132,DB_132_S181,"For information on how Google Analytics collects and processes data, as well as how you can control information sent to Google, review Google’s site “How Google uses data when you use our partners’ sites or apps” located at  www.google.com/policies/privacy/partners/.  You can learn about Google Analytics’ currently available opt-outs, including the Google Analytics Browser Ad-On here https://tools.google.com/dlpage/gaoptout/.",MULTI_LABEL,Description of Right to Opt-out of sale of PI;Methods to exercise rights,1,ra5,2,annotation_in_sentence,C3PA_Dataset/Htmls/DB/132.html,C3PA_Dataset/Annotations/DB/132.csv
DB_132,DB_132_S269,"We do not sell sensitive information, and we do not process or otherwise share sensitive information for the purpose of targeted advertising.",MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,1,ra5,2,annotation_in_sentence,C3PA_Dataset/Htmls/DB/132.html,C3PA_Dataset/Annotations/DB/132.csv
DB_132,DB_132_S346,"A. Identifiers (examples: real name, postal address, internet protocol address, email address, driver’s license number)",MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,1,ra5,2,annotation_in_sentence,C3PA_Dataset/Htmls/DB/132.html,C3PA_Dataset/Annotations/DB/132.csv
DB_132,DB_132_S361,"D. Commercial information (Products or services purchased, obtained, or considered, or other purchasing or consuming histories or tendencies)",MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,1,ra5,2,annotation_in_sentence,C3PA_Dataset/Htmls/DB/132.html,C3PA_Dataset/Annotations/DB/132.csv
DB_132,DB_132_S379,"- to improve the content of our Sites or Services, to enhance users’ experiences when visiting our Sites or using our Services, and to customize the content and layout of Sites for each individual user",MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,1,ra5,2,annotation_in_sentence,C3PA_Dataset/Htmls/DB/132.html,C3PA_Dataset/Annotations/DB/132.csv
DB_132,DB_132_S383,"- To evaluate or conduct a merger, divestiture, restructuring, reorganization, dissolution, or other sale or transfer of some or all of our assets, whether as a going concern or as part of bankruptcy, liquidation, or similar proceeding, or any other transaction in which Personal Information held by us is among the assets transferred or constitutes relevant information for evaluation of the transaction",MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,1,ra5,2,annotation_in_sentence,C3PA_Dataset/Htmls/DB/132.html,C3PA_Dataset/Annotations/DB/132.csv
DB_134,DB_134_S38,"We will use the information we automatically collect through cookies on our Site for legitimate business purposes, including to: analyze, improve, and customize the Services and the Site and to market theServices.",MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,3,ra2;ra3;ra4,5,annotation_in_sentence,C3PA_Dataset/Htmls/DB/134.html,C3PA_Dataset/Annotations/DB/134.csv
DB_135,DB_135_S35,"Consumers may delete their record, opt-out or unsubscribe from having their data rented or sold, by visiting our Do Not Sell My Information page or at any time by following the instructions contained at the end of every newsletter or emailing.",MULTI_LABEL,Description of Right to Delete;Description of Right to Opt-out of sale of PI;Methods to exercise rights,3,ra1;ra2;ra5,5,annotation_in_sentence,C3PA_Dataset/Htmls/DB/135.html,C3PA_Dataset/Annotations/DB/135.csv
DB_135,DB_135_S40,"We use cookies to help us remember and process the items in your shopping cart, understand and save your preferences for future visits and compile aggregate data about site traffic and site interaction so that we can offer better site experiences and tools in the future.",MULTI_LABEL,Description of Right to Know PI Collected;Others,2,ra2;ra5,2,annotation_in_sentence,C3PA_Dataset/Htmls/DB/135.html,C3PA_Dataset/Annotations/DB/135.csv
DB_135,DB_135_S42,"We do not sell, trade, or otherwise transfer to outside parties your  personally identifiable information.",MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,1,ra1,2,annotation_in_sentence,C3PA_Dataset/Htmls/DB/135.html,C3PA_Dataset/Annotations/DB/135.csv
DB_136,DB_136_S16,"In addition, the CCPA provides you the right to access and delete Personal Data for California residents.",MULTI_LABEL,Description of Right to Delete;Description of Right to Know PI Collected,3,ra1;ra2;ra5,4,annotation_in_sentence,C3PA_Dataset/Htmls/DB/136.html,C3PA_Dataset/Annotations/DB/136.csv
DB_136,DB_136_S37,Credit card information that is collected on our sign-up page is done via a SSL certificate and the information is not sold or shared.,MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed;Description of Right to Know PI Collected;Description of Right to Know PI sold / shared,2,ra1;ra5,4,annotation_in_sentence,C3PA_Dataset/Htmls/DB/136.html,C3PA_Dataset/Annotations/DB/136.csv
DB_137,DB_137_S8,Data Collection Practices,MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed;Others,3,ra1;ra2;ra6,4,sentence_in_annotation,C3PA_Dataset/Htmls/DB/137.html,C3PA_Dataset/Annotations/DB/137.csv
DB_138,DB_138_S98,"Registered persons are free to change the personal data specified during the registration at any time, or to have them completely deleted from the data stock of the controller.",MULTI_LABEL,Description of Right to Correct Information;Description of Right to Delete,1,ra1,2,annotation_in_sentence,C3PA_Dataset/Htmls/DB/138.html,C3PA_Dataset/Annotations/DB/138.csv
DB_138,DB_138_S108,"Subject to certain limitations on certain rights, you have the following rights in relation to your information, which you can exercise by contacting Digdev by sending an email to info@Digdev.com: (a) to request access to your information and information related to our use and processing of your information, including: (i) the purposes of the processing; (ii) the categories of personal data concerned; (iii) the recipients or categories of recipients to whom the personal data have been or will be disclosed, in particular recipients in third countries or international organizations; (iv) where possible, the envisaged period for which the personal data will be stored, or, if not possible, the criteria used to determine that period; (v) the existence of the right to request from the controller rectification or erasure of personal data, or restriction of processing of personal data concerning the data subject, or to object to such processing; (vi) the existence of the right to lodge a complaint with a supervisory authority; (vii) where the personal data are not collected from the data subject, any available information as to their source; (viii) the existence of automated decision-making, including profiling, referred to in Article 22(1) and (4) of the GDPR and, at least in those cases, meaningful information about the logic involved, as well as the significance and envisaged consequences of such processing for the data subject; (ix) to obtain information as to whether personal data are transferred outside the US and EU, to a third country or to an international organization.",MULTI_LABEL,Description of Right to Correct Information;Description of Right to Delete;Description of Right to Know PI sold / shared;Description of Right to Opt-out of sale of PI;Methods to exercise rights,3,ra1;ra2;ra6,8,annotation_in_sentence,C3PA_Dataset/Htmls/DB/138.html,C3PA_Dataset/Annotations/DB/138.csv
DB_138,DB_138_S111,c) to request the correction or deletion of your information.,MULTI_LABEL,Description of Right to Correct Information;Description of Right to Delete,2,ra1;ra2,4,annotation_in_sentence;sentence_in_annotation,C3PA_Dataset/Htmls/DB/138.html,C3PA_Dataset/Annotations/DB/138.csv
DB_14,DB_14_S77,ON,MULTI_LABEL,Categories of Personal Information Sold;Description of Right to Delete;Description of Right to Know PI sold / shared;Description of Right to Opt-out of sale of PI,2,ra3;ra4,7,sentence_in_annotation,C3PA_Dataset/Htmls/DB/14.html,C3PA_Dataset/Annotations/DB/14.csv
DB_141,DB_141_S5,"Last revised: January 30, 2023",MULTI_LABEL,Others;Updated Privacy Policy,2,ra1;ra5,3,annotation_in_sentence,C3PA_Dataset/Htmls/DB/141.html,C3PA_Dataset/Annotations/DB/141.csv
DB_141,DB_141_S14,"We use personally identifiable information to deliver our products and services to you (including matching you with Providers); to display customized content and advertising; to conduct research and analysis; to ensure that the Website is functioning properly; to aid us in developing new services; to alert you to product updates, special offers, updated information and other new services; to contact you in response to your requests for information; to send newsletters and other information to you; to provide you quotes from Providers who may contact you using the information you provide; and to obtain additional information needed from you.",MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed,2,ra1;ra5,3,annotation_in_sentence,C3PA_Dataset/Htmls/DB/141.html,C3PA_Dataset/Annotations/DB/141.csv
DB_141,DB_141_S15,We may also gather certain information automatically when you visit the Website.,MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Sold,1,ra5,2,sentence_in_annotation,C3PA_Dataset/Htmls/DB/141.html,C3PA_Dataset/Annotations/DB/141.csv
DB_141,DB_141_S19,"All Web Leads, Inc. and our marketing partners, affiliates, and analytics and service providers use technologies such as cookies, beacons, tags and scripts to collect this data.",MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed,1,ra5,2,annotation_in_sentence,C3PA_Dataset/Htmls/DB/141.html,C3PA_Dataset/Annotations/DB/141.csv
DB_141,DB_141_S23,"Further, we may aggregate information we receive from you and from our other users, and we may use or disclose such aggregate information to third parties.",MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed,1,ra1,2,annotation_in_sentence,C3PA_Dataset/Htmls/DB/141.html,C3PA_Dataset/Annotations/DB/141.csv
DB_141,DB_141_S52,You may revoke your consent at any time by clicking here.,MULTI_LABEL,Description of Right to Opt-out of sale of PI;Methods to exercise rights,2,ra1;ra5,3,annotation_in_sentence,C3PA_Dataset/Htmls/DB/141.html,C3PA_Dataset/Annotations/DB/141.csv
DB_142,DB_142_S14,"Our Business Purposes–  our business purposes for (a) collecting and (b) sharing Personal Information, which are generally the same.",MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,2,ra1;ra6,3,annotation_in_sentence,C3PA_Dataset/Htmls/DB/142.html,C3PA_Dataset/Annotations/DB/142.csv
DB_142,DB_142_S15,"Your Privacy Rights and Choices– what statutory privacy rights you may have, such as under the CCPA in California, for instance, to request that we “opt out” your information from our marketing database (also called “do not sell” rights), or to request categories and personal information that we may have collected about you.",MULTI_LABEL,Description of Right to Know PI Collected;Description of Right to Limit use of PI;Description of Right to Opt-out of sale of PI,2,ra1;ra6,3,annotation_in_sentence,C3PA_Dataset/Htmls/DB/142.html,C3PA_Dataset/Annotations/DB/142.csv
DB_142,DB_142_S77,"Without being discriminated against for exercising these rights, Residents of California and Other Applicable States have the right to request that we disclose what personal information we collect from you, to delete that information, and to opt-out of the sale of your personal information, subject to certain restrictions.",MULTI_LABEL,Description of Right to Delete;Description of Right to Know PI Collected;Description of Right to Non-discrimination on exercising rights;Description of Right to Opt-out of sale of PI,2,ra1;ra6,7,annotation_in_sentence,C3PA_Dataset/Htmls/DB/142.html,C3PA_Dataset/Annotations/DB/142.csv
DB_142,DB_142_S94,"Residents of California and Other Applicable States also have the right to request that we disclose what categories of your personal information we collect, use, or sell.",MULTI_LABEL,Description of Right to Know PI Collected;Description of Right to Know PI sold / shared,1,ra1,2,annotation_in_sentence,C3PA_Dataset/Htmls/DB/142.html,C3PA_Dataset/Annotations/DB/142.csv
