doc_id,annotation_id,ranumb,annotation_original,c3pa_label,matched_sentences,source_csv
DB_106,56,ra2,A,Description of Right to Non-discrimination on exercising rights,DB_106_S2;DB_106_S3;DB_106_S4;DB_106_S5;DB_106_S6;DB_106_S7;DB_106_S8;DB_106_S10;DB_106_S11;DB_106_S12;DB_106_S13;DB_106_S14;DB_106_S15;DB_106_S16;DB_106_S17;DB_106_S18;DB_106_S19;DB_106_S20;DB_106_S21;DB_106_S22;DB_106_S23;DB_106_S25;DB_106_S26;DB_106_S28;DB_106_S29;DB_106_S30;DB_106_S32;DB_106_S34;DB_106_S35;DB_106_S36;DB_106_S37;DB_106_S38;DB_106_S39;DB_106_S40;DB_106_S41;DB_106_S42;DB_106_S43;DB_106_S45;DB_106_S46;DB_106_S47;DB_106_S48;DB_106_S49;DB_106_S50;DB_106_S51;DB_106_S52;DB_106_S53;DB_106_S54;DB_106_S55;DB_106_S56;DB_106_S57;DB_106_S59;DB_106_S60;DB_106_S61;DB_106_S62;DB_106_S63;DB_106_S64;DB_106_S65;DB_106_S66;DB_106_S67;DB_106_S68;DB_106_S69;DB_106_S70;DB_106_S71;DB_106_S72;DB_106_S73;DB_106_S74;DB_106_S75;DB_106_S76;DB_106_S77;DB_106_S78;DB_106_S80;DB_106_S81;DB_106_S82;DB_106_S83;DB_106_S84;DB_106_S85;DB_106_S86;DB_106_S87;DB_106_S88;DB_106_S89;DB_106_S90;DB_106_S91;DB_106_S92;DB_106_S93;DB_106_S94;DB_106_S95;DB_106_S96;DB_106_S97;DB_106_S98;DB_106_S99;DB_106_S100;DB_106_S101;DB_106_S102;DB_106_S103;DB_106_S104;DB_106_S106;DB_106_S107;DB_106_S108;DB_106_S109;DB_106_S110;DB_106_S111;DB_106_S112;DB_106_S113;DB_106_S115;DB_106_S117;DB_106_S118;DB_106_S119;DB_106_S120;DB_106_S121;DB_106_S123;DB_106_S125;DB_106_S126;DB_106_S128;DB_106_S129;DB_106_S130;DB_106_S131;DB_106_S132;DB_106_S134;DB_106_S136;DB_106_S137;DB_106_S138;DB_106_S139;DB_106_S140;DB_106_S141;DB_106_S142;DB_106_S143;DB_106_S144;DB_106_S145;DB_106_S146;DB_106_S147;DB_106_S148;DB_106_S149;DB_106_S150;DB_106_S151;DB_106_S152;DB_106_S153;DB_106_S154;DB_106_S155;DB_106_S156;DB_106_S157;DB_106_S158;DB_106_S159;DB_106_S160;DB_106_S161;DB_106_S162;DB_106_S163;DB_106_S164;DB_106_S165;DB_106_S166;DB_106_S167;DB_106_S168;DB_106_S169;DB_106_S171;DB_106_S172;DB_106_S173;DB_106_S174;DB_106_S175;DB_106_S176;DB_106_S177;DB_106_S178;DB_106_S179;DB_106_S180;DB_106_S181;DB_106_S182;DB_106_S183;DB_106_S184;DB_106_S185;DB_106_S186;DB_106_S187;DB_106_S189;DB_106_S190;DB_106_S192;DB_106_S195;DB_106_S196;DB_106_S198;DB_106_S199;DB_106_S200;DB_106_S201;DB_106_S202;DB_106_S203;DB_106_S204;DB_106_S205;DB_106_S206;DB_106_S208;DB_106_S209;DB_106_S210;DB_106_S211;DB_106_S212;DB_106_S213;DB_106_S214;DB_106_S217;DB_106_S219;DB_106_S220;DB_106_S223;DB_106_S224;DB_106_S225;DB_106_S226;DB_106_S227;DB_106_S228;DB_106_S229,C3PA_Dataset/Annotations/DB/106.csv
DB_106,62,ra2,C,Updated Privacy Policy,DB_106_S1;DB_106_S2;DB_106_S3;DB_106_S4;DB_106_S5;DB_106_S6;DB_106_S7;DB_106_S8;DB_106_S9;DB_106_S10;DB_106_S11;DB_106_S12;DB_106_S13;DB_106_S14;DB_106_S15;DB_106_S16;DB_106_S17;DB_106_S18;DB_106_S19;DB_106_S20;DB_106_S21;DB_106_S22;DB_106_S23;DB_106_S24;DB_106_S25;DB_106_S26;DB_106_S27;DB_106_S28;DB_106_S29;DB_106_S30;DB_106_S31;DB_106_S32;DB_106_S34;DB_106_S35;DB_106_S36;DB_106_S37;DB_106_S38;DB_106_S39;DB_106_S40;DB_106_S41;DB_106_S42;DB_106_S43;DB_106_S44;DB_106_S45;DB_106_S46;DB_106_S48;DB_106_S49;DB_106_S50;DB_106_S52;DB_106_S54;DB_106_S55;DB_106_S56;DB_106_S57;DB_106_S58;DB_106_S59;DB_106_S60;DB_106_S61;DB_106_S62;DB_106_S63;DB_106_S64;DB_106_S65;DB_106_S66;DB_106_S67;DB_106_S68;DB_106_S69;DB_106_S70;DB_106_S71;DB_106_S72;DB_106_S73;DB_106_S74;DB_106_S76;DB_106_S77;DB_106_S78;DB_106_S79;DB_106_S80;DB_106_S81;DB_106_S82;DB_106_S83;DB_106_S84;DB_106_S85;DB_106_S86;DB_106_S87;DB_106_S88;DB_106_S89;DB_106_S90;DB_106_S91;DB_106_S92;DB_106_S93;DB_106_S94;DB_106_S95;DB_106_S97;DB_106_S98;DB_106_S99;DB_106_S100;DB_106_S101;DB_106_S103;DB_106_S104;DB_106_S107;DB_106_S108;DB_106_S109;DB_106_S111;DB_106_S112;DB_106_S113;DB_106_S115;DB_106_S117;DB_106_S119;DB_106_S120;DB_106_S121;DB_106_S123;DB_106_S125;DB_106_S126;DB_106_S128;DB_106_S129;DB_106_S130;DB_106_S131;DB_106_S132;DB_106_S134;DB_106_S137;DB_106_S138;DB_106_S139;DB_106_S140;DB_106_S141;DB_106_S142;DB_106_S143;DB_106_S144;DB_106_S145;DB_106_S146;DB_106_S147;DB_106_S148;DB_106_S149;DB_106_S150;DB_106_S151;DB_106_S152;DB_106_S153;DB_106_S154;DB_106_S155;DB_106_S156;DB_106_S157;DB_106_S158;DB_106_S159;DB_106_S160;DB_106_S161;DB_106_S162;DB_106_S163;DB_106_S164;DB_106_S165;DB_106_S166;DB_106_S167;DB_106_S168;DB_106_S169;DB_106_S171;DB_106_S172;DB_106_S173;DB_106_S174;DB_106_S176;DB_106_S178;DB_106_S180;DB_106_S182;DB_106_S183;DB_106_S184;DB_106_S185;DB_106_S186;DB_106_S187;DB_106_S188;DB_106_S189;DB_106_S190;DB_106_S191;DB_106_S192;DB_106_S193;DB_106_S194;DB_106_S195;DB_106_S196;DB_106_S197;DB_106_S198;DB_106_S199;DB_106_S200;DB_106_S201;DB_106_S202;DB_106_S203;DB_106_S204;DB_106_S205;DB_106_S206;DB_106_S213;DB_106_S214;DB_106_S215;DB_106_S217;DB_106_S218;DB_106_S219;DB_106_S220;DB_106_S221;DB_106_S224;DB_106_S227;DB_106_S228;DB_106_S229;DB_106_S230,C3PA_Dataset/Annotations/DB/106.csv
DB_106,80,ra4,Customers (to provide the Lead Generation Services),Categories of Personal Information Sold,DB_106_S108;DB_106_S112;DB_106_S120,C3PA_Dataset/Annotations/DB/106.csv
DB_106,84,ra4,Customers (to provide the Lead Generation Services),Categories of Personal Information Sold,DB_106_S108;DB_106_S112;DB_106_S120,C3PA_Dataset/Annotations/DB/106.csv
DB_106,91,ra4,Customers (to provide the Lead Generation Services),Categories of Personal Information Sold,DB_106_S108;DB_106_S112;DB_106_S120,C3PA_Dataset/Annotations/DB/106.csv
DB_107,55,ra2,Do not sell or share my personal information,Categories of Personal Information Sold,DB_107_S4;DB_107_S5;DB_107_S7,C3PA_Dataset/Annotations/DB/107.csv
DB_107,83,ra1,Stores the user's cookie consent state for the current domain,Categories of Personal Information Collected,DB_107_S32;DB_107_S112,C3PA_Dataset/Annotations/DB/107.csv
DB_107,87,ra1,Stores the user's cookie consent state for the current domain,Categories of Personal Information Collected,DB_107_S32;DB_107_S112,C3PA_Dataset/Annotations/DB/107.csv
DB_107,101,ra1,Registers a unique ID that is used to generate statistical data on how the visitor uses the website.,Categories of Personal Information Collected,DB_107_S169;DB_107_S184,C3PA_Dataset/Annotations/DB/107.csv
DB_107,103,ra1,Registers a unique ID that is used to generate statistical data on how the visitor uses the website.,Categories of Personal Information Collected,DB_107_S169;DB_107_S184,C3PA_Dataset/Annotations/DB/107.csv
DB_107,107,ra1,"The cookie is used to manage the mailing list, if the visitor has subscribed to any newsletters or blog posts.",Categories of Personal Information Collected,DB_107_S207;DB_107_S217,C3PA_Dataset/Annotations/DB/107.csv
DB_107,108,ra1,"The cookie is used to manage the mailing list, if the visitor has subscribed to any newsletters or blog posts.",Categories of Personal Information Collected,DB_107_S207;DB_107_S217,C3PA_Dataset/Annotations/DB/107.csv
DB_107,115,ra1,Registers a unique ID that is used to generate statistical data on how the visitor uses the website.,Categories of Personal Information Collected,DB_107_S169;DB_107_S184,C3PA_Dataset/Annotations/DB/107.csv
DB_107,117,ra1,Registers a unique ID that is used to generate statistical data on how the visitor uses the website.,Categories of Personal Information Collected,DB_107_S169;DB_107_S184,C3PA_Dataset/Annotations/DB/107.csv
DB_107,121,ra1,"The cookie is used to manage the mailing list, if the visitor has subscribed to any newsletters or blog posts.",Categories of Personal Information Collected,DB_107_S207;DB_107_S217,C3PA_Dataset/Annotations/DB/107.csv
DB_107,122,ra1,"The cookie is used to manage the mailing list, if the visitor has subscribed to any newsletters or blog posts.",Categories of Personal Information Collected,DB_107_S207;DB_107_S217,C3PA_Dataset/Annotations/DB/107.csv
DB_107,129,ra1,Registers a unique ID that is used to generate statistical data on how the visitor uses the website.,Categories of Personal Information Collected,DB_107_S169;DB_107_S184,C3PA_Dataset/Annotations/DB/107.csv
DB_107,132,ra1,"The cookie is used to manage the mailing list, if the visitor has subscribed to any newsletters or blog posts.",Categories of Personal Information Collected,DB_107_S207;DB_107_S217,C3PA_Dataset/Annotations/DB/107.csv
DB_107,140,ra1,	Collects information on user preferences and/or interaction with web-campaign content - This is used on CRM-campaign-platform used by website owners for promoting events or products.,Categories of Personal Information Collected,DB_107_S302;DB_107_S407,C3PA_Dataset/Annotations/DB/107.csv
DB_107,143,ra1,"Collects data on visitor behaviour from multiple websites, in order to present more relevant advertisement - This also allows the website to limit the number of times that they are shown the same advertisement.",Categories of Personal Information Collected,DB_107_S323;DB_107_S365,C3PA_Dataset/Annotations/DB/107.csv
DB_107,147,ra1,"Collects data on visitor behaviour from multiple websites, in order to present more relevant advertisement - This also allows the website to limit the number of times that they are shown the same advertisement.",Categories of Personal Information Collected,DB_107_S323;DB_107_S365,C3PA_Dataset/Annotations/DB/107.csv
DB_107,149,ra1,Collects data on user behaviour and interaction in order to optimize the website and make advertisement on the website more relevant.,Categories of Personal Information Collected,DB_107_S392;DB_107_S429,C3PA_Dataset/Annotations/DB/107.csv
DB_107,150,ra1,	Collects information on user preferences and/or interaction with web-campaign content - This is used on CRM-campaign-platform used by website owners for promoting events or products.,Categories of Personal Information Collected,DB_107_S302;DB_107_S407,C3PA_Dataset/Annotations/DB/107.csv
DB_107,153,ra1,Collects data on user behaviour and interaction in order to optimize the website and make advertisement on the website more relevant.,Categories of Personal Information Collected,DB_107_S392;DB_107_S429,C3PA_Dataset/Annotations/DB/107.csv
DB_107,160,ra1,Collects information on user preferences and/or interaction with web-campaign content - This is used on CRM-campaign-platform used by website owners for promoting events or products.,Categories of Personal Information Collected,DB_107_S302;DB_107_S407,C3PA_Dataset/Annotations/DB/107.csv
DB_107,164,ra1,"Collects data on visitor behaviour from multiple websites, in order to present more relevant advertisement - This also allows the website to limit the number of times that they are shown the same advertisement.",Categories of Personal Information Collected,DB_107_S323;DB_107_S365,C3PA_Dataset/Annotations/DB/107.csv
DB_107,167,ra1,"Collects data on visitor behaviour from multiple websites, in order to present more relevant advertisement - This also allows the website to limit the number of times that they are shown the same advertisement.",Categories of Personal Information Collected,DB_107_S323;DB_107_S365,C3PA_Dataset/Annotations/DB/107.csv
DB_107,169,ra1,Collects data on user behaviour and interaction in order to optimize the website and make advertisement on the website more relevant.,Categories of Personal Information Collected,DB_107_S392;DB_107_S429,C3PA_Dataset/Annotations/DB/107.csv
DB_107,170,ra1,Collects information on user preferences and/or interaction with web-campaign content - This is used on CRM-campaign-platform used by website owners for promoting events or products.,Categories of Personal Information Collected,DB_107_S302;DB_107_S407,C3PA_Dataset/Annotations/DB/107.csv
DB_107,173,ra1,Collects data on user behaviour and interaction in order to optimize the website and make advertisement on the website more relevant.,Categories of Personal Information Collected,DB_107_S392;DB_107_S429,C3PA_Dataset/Annotations/DB/107.csv
DB_107,179,ra1,Collects data on user behaviour and interaction in order to optimize the website and make advertisement on the website more relevant.,Categories of Personal Information Collected,DB_107_S392;DB_107_S429,C3PA_Dataset/Annotations/DB/107.csv
DB_107,181,ra1,Collects data on user behaviour and interaction in order to optimize the website and make advertisement on the website more relevant.,Categories of Personal Information Collected,DB_107_S392;DB_107_S429,C3PA_Dataset/Annotations/DB/107.csv
DB_108,38,ra5,Right to Know/Access,Description of Right to Know PI Collected,DB_108_S154;DB_108_S217,C3PA_Dataset/Annotations/DB/108.csv
DB_108,40,ra5,Right to Know/Access,Categories of Personal Information Collected,DB_108_S154;DB_108_S217,C3PA_Dataset/Annotations/DB/108.csv
DB_109,0,ra3,"Last amended: January 1, 2023",Updated Privacy Policy,DB_109_S13;DB_109_S165,C3PA_Dataset/Annotations/DB/109.csv
DB_109,17,ra3,"Last amended: January 1, 2023",Updated Privacy Policy,DB_109_S13;DB_109_S165,C3PA_Dataset/Annotations/DB/109.csv
DB_109,44,ra5,"Last amended: January 1, 2023",Updated Privacy Policy,DB_109_S13;DB_109_S165,C3PA_Dataset/Annotations/DB/109.csv
DB_109,66,ra4,"Last amended: January 1, 2023",Updated Privacy Policy,DB_109_S13;DB_109_S165,C3PA_Dataset/Annotations/DB/109.csv
DB_109,85,ra4,"Last amended: January 1, 2023",Updated Privacy Policy,DB_109_S13;DB_109_S165,C3PA_Dataset/Annotations/DB/109.csv
DB_11,0,ra3,"Update Effective: December 30, 2022",Updated Privacy Policy,DB_11_S99;DB_11_S748,C3PA_Dataset/Annotations/DB/11.csv
DB_11,2,ra3,Billing information (including your payment card information),Categories of Personal Information Collected,DB_11_S124;DB_11_S776,C3PA_Dataset/Annotations/DB/11.csv
DB_11,3,ra3,"Contact details such as name, telephone numbers (which may include cell/mobile numbers), email address and postal address and details of any correspondence between us.",Categories of Personal Information Collected,DB_11_S127;DB_11_S779,C3PA_Dataset/Annotations/DB/11.csv
DB_11,5,ra3,"Employer and employment information such as job title, company affiliation, function, seniority, department and location of your office.",Categories of Personal Information Collected,DB_11_S139;DB_11_S791,C3PA_Dataset/Annotations/DB/11.csv
DB_11,8,ra3,"We may collect information automatically from your device, including information regarding how you use our Services. ",Categories of Personal Information Collected,DB_11_S157;DB_11_S809,C3PA_Dataset/Annotations/DB/11.csv
DB_11,9,ra3,"Information we may collect automatically includes your log-in events (when, how and for how long you log into and use certain Services), IP or MAC address, device make, model and operating system, mobile network information, internet service provider, unique device identification number, advertising ID, browser type and language, geographic location (e.g., country or city level location or time zone) and other technical information.",Categories of Personal Information Collected,DB_11_S159;DB_11_S811,C3PA_Dataset/Annotations/DB/11.csv
DB_11,10,ra3,"such as the pages, screens, functions, applications and products accessed and links clicked. ",Categories of Personal Information Collected,DB_11_S160;DB_11_S812,C3PA_Dataset/Annotations/DB/11.csv
DB_11,11,ra3,The information we collect from your employer (if you use our Services under your employer's corporate subscription) consists of your contact details and employment-related information.,Categories of Personal Information Collected,DB_11_S179;DB_11_S831,C3PA_Dataset/Annotations/DB/11.csv
DB_11,12,ra3,We may receive personal information about you from other sources (including your employer or business partner if you use Services covered by a subscription). ,Categories of Personal Information Collected,DB_11_S177;DB_11_S829,C3PA_Dataset/Annotations/DB/11.csv
DB_11,14,ra3," To stop collection of all information through one of our apps, please uninstall the app.",Methods to exercise rights,DB_11_S206;DB_11_S858,C3PA_Dataset/Annotations/DB/11.csv
DB_11,21,ra3,You may use this Personal Information Request Form or call us on 1-855-529-1761 to exercise any of your rights. ,Methods to exercise rights,DB_11_S325;DB_11_S984,C3PA_Dataset/Annotations/DB/11.csv
DB_11,23,ra3,"For right to know, access",Description of Right to Know PI sold / shared,DB_11_S527;DB_11_S1193,C3PA_Dataset/Annotations/DB/11.csv
DB_11,24,ra3,"For right to know, access,",Description of Right to Know PI Collected,DB_11_S527;DB_11_S1193,C3PA_Dataset/Annotations/DB/11.csv
DB_11,25,ra3,"or deletion requests,",Description of Right to Delete,DB_11_S527;DB_11_S1193,C3PA_Dataset/Annotations/DB/11.csv
DB_11,26,ra3," correct, ",Description of Right to Correct Information,DB_11_S301;DB_11_S527;DB_11_S960;DB_11_S1193,C3PA_Dataset/Annotations/DB/11.csv
DB_11,27,ra3," For right to know, access, correct, or deletion requests, complete and submit the Data Request Form.",Methods to exercise rights,DB_11_S527;DB_11_S1193,C3PA_Dataset/Annotations/DB/11.csv
DB_11,28,ra3, For the opt-out of sale requests,Description of Right to Opt-out of sale of PI,DB_11_S528;DB_11_S1194,C3PA_Dataset/Annotations/DB/11.csv
DB_11,29,ra3,"(2) For the opt-out of sale requests, visit ""Do Not Sell My Personal Information"" or call us at 1-855-529-1761.",Methods to exercise rights,DB_11_S528;DB_11_S1194,C3PA_Dataset/Annotations/DB/11.csv
DB_11,33,ra3,"We collect the following categories of sensitive personal information (as defined under California law): Social security, driver’s license, state identification card, or passport number; precise geolocation; Racial or ethnic origin, religious, or philosophical beliefs, or union membership; health information; and sex life or sexual orientation. ",Categories of Personal Information Collected,DB_11_S646;DB_11_S1312,C3PA_Dataset/Annotations/DB/11.csv
DB_11,35,ra3,"Update Effective: December 30, 2022",Updated Privacy Policy,DB_11_S99;DB_11_S748,C3PA_Dataset/Annotations/DB/11.csv
DB_11,36,ra3,Billing information (including your payment card information),Categories of Personal Information Collected,DB_11_S124;DB_11_S776,C3PA_Dataset/Annotations/DB/11.csv
DB_11,37,ra3,"Contact details such as name, telephone numbers (which may include cell/mobile numbers), email address and postal address and details of any correspondence between us.",Categories of Personal Information Collected,DB_11_S127;DB_11_S779,C3PA_Dataset/Annotations/DB/11.csv
DB_11,39,ra3,"Employer and employment information such as job title, company affiliation, function, seniority, department and location of your office.",Categories of Personal Information Collected,DB_11_S139;DB_11_S791,C3PA_Dataset/Annotations/DB/11.csv
DB_11,45,ra3,We may receive personal information about you from other sources (including your employer or business partner if you use Services covered by a subscription). ,Categories of Personal Information Collected,DB_11_S177;DB_11_S829,C3PA_Dataset/Annotations/DB/11.csv
DB_11,46,ra3,The information we collect from your employer (if you use our Services under your employer's corporate subscription) consists of your contact details and employment-related information.,Categories of Personal Information Collected,DB_11_S179;DB_11_S831,C3PA_Dataset/Annotations/DB/11.csv
DB_11,47,ra3,"We collect personal information from other third parties, such as marketing vendors, survey services, social media, conferences and other events that we or others organize, and other sources to the extent permitted by applicable law. ",Categories of Personal Information Collected,DB_11_S180;DB_11_S832,C3PA_Dataset/Annotations/DB/11.csv
DB_11,49,ra3,The automotive business collects and compiles motor vehicle registration and title information ,Categories of Personal Information Collected,DB_11_S185;DB_11_S837,C3PA_Dataset/Annotations/DB/11.csv
DB_11,51,ra3,"Generally, we use cookies and similar tracking technology ",Categories of Personal Information Collected,DB_11_S251;DB_11_S906,C3PA_Dataset/Annotations/DB/11.csv
DB_11,58,ra3,by clicking here or the “Do Not Sell My Personal Information” link on our homepage.,Methods to exercise rights,DB_11_S309;DB_11_S968,C3PA_Dataset/Annotations/DB/11.csv
DB_11,70,ra3,"To manage your individual user account when it is covered by an account of an S&P corporate customer, such as the corporate account of your employer.",Categories of Personal Information Collected,DB_11_S140;DB_11_S792,C3PA_Dataset/Annotations/DB/11.csv
DB_11,72,ra3,"To enable us to send you tailored information on our Services across our divisions that may interest you, to allow you to participate voluntarily in mailings and other events and to allow us to promote our events and Services. ",Categories of Personal Information Collected,DB_11_S145;DB_11_S797,C3PA_Dataset/Annotations/DB/11.csv
DB_11,74,ra3,For conducting due diligence activities for financial institutions and other regulated companies as part of our know-your-client products.,Categories of Personal Information Collected,DB_11_S150;DB_11_S802,C3PA_Dataset/Annotations/DB/11.csv
DB_11,75,ra3,"To maintain your account with us, provide technical support to that account, remedy issues or problems with that account, train you in the use of our Services and keep an auditable record of all such communications and actions which is accessible to our support, maintenance and training staff globally.",Categories of Personal Information Collected,DB_11_S154;DB_11_S806,C3PA_Dataset/Annotations/DB/11.csv
DB_11,77,ra3,"Where you register as a user, we will endeavor to check that these third parties have your consent or are otherwise legally permitted or required to disclose your personal information to us.",Categories of Personal Information Collected,DB_11_S178;DB_11_S830,C3PA_Dataset/Annotations/DB/11.csv
DB_11,78,ra3,Information that we obtain from other sources,Categories of Personal Information Collected,DB_11_S176;DB_11_S828,C3PA_Dataset/Annotations/DB/11.csv
DB_11,90,ra2,Billing information (including your payment card information),Categories of Personal Information Collected,DB_11_S124;DB_11_S776,C3PA_Dataset/Annotations/DB/11.csv
DB_11,91,ra2,"Contact details such as name, telephone numbers (which may include cell/mobile numbers), email address and postal address and details of any correspondence between us",Categories of Personal Information Collected,DB_11_S127;DB_11_S779,C3PA_Dataset/Annotations/DB/11.csv
DB_11,92,ra2,"User credentials including name, email address, signature and any personal login information you provide to us when you create a profile, such as details of your education and your gender",Categories of Personal Information Collected,DB_11_S134;DB_11_S786,C3PA_Dataset/Annotations/DB/11.csv
DB_11,93,ra2,"Some product platforms also allow users to upload data themselves including age, race, color, ancestry, national origin, citizenship, religion or creed, marital status, sex (including gender, gender identity, pregnancy or childbirth and related medical conditions), sexual orientation, veteran or military status, for their updates, information and alerts",Categories of Personal Information Collected,DB_11_S135;DB_11_S787,C3PA_Dataset/Annotations/DB/11.csv
DB_11,94,ra2,"Employer and employment information such as job title, company affiliation, function, seniority, department and location of your office",Categories of Personal Information Collected,DB_11_S139;DB_11_S791,C3PA_Dataset/Annotations/DB/11.csv
DB_11,132,ra4,You may also use this personal data request form to contact us or exercise any of your rights.,Methods to exercise rights,DB_11_S340;DB_11_S1001,C3PA_Dataset/Annotations/DB/11.csv
DB_11,134,ra4,Markit Digital does not sell personal information as defined by the California Consumer Privacy Act (CCPA),Categories of Personal Information Sold,DB_11_S459;DB_11_S1121,C3PA_Dataset/Annotations/DB/11.csv
DB_11,136,ra4,"This information is collected in order to process transactions, comply with laws, manage our business, or provide you with services",Categories of Personal Information Collected,DB_11_S647;DB_11_S1313,C3PA_Dataset/Annotations/DB/11.csv
DB_11,138,ra4,"As part of our Services, you may provide certain information to us, such as your contact details, user credentials, and employment information.",Categories of Personal Information Collected,DB_11_S118;DB_11_S770,C3PA_Dataset/Annotations/DB/11.csv
DB_11,145,ra4,The information we collect from your employer (if you use our Services under your employer's corporate subscription) consists of your contact details and employment-related information.,Categories of Personal Information Collected,DB_11_S179;DB_11_S831,C3PA_Dataset/Annotations/DB/11.csv
DB_11,147,ra4,"We collect personal information from other third parties, such as marketing vendors, survey services, social media, conferences and other events that we or others organize, and other sources to the extent permitted by applicable law.",Categories of Personal Information Collected,DB_11_S180;DB_11_S832,C3PA_Dataset/Annotations/DB/11.csv
DB_11,148,ra4,"We use this information to market our Services to you, to maintain and correct our records, to add data fields, and to enhance the marketing, delivery, and support of our Services to you.",Categories of Personal Information Collected,DB_11_S181;DB_11_S833,C3PA_Dataset/Annotations/DB/11.csv
DB_11,149,ra4,"We use this information to market our Services to you, to maintain and correct our records, to add data fields, and to enhance the marketing, delivery, and support of our Services to you.",Categories of Personal Information Shared / Disclosed,DB_11_S181;DB_11_S833,C3PA_Dataset/Annotations/DB/11.csv
DB_11,150,ra4,"We use this information to market our Services to you, to maintain and correct our records, to add data fields, and to enhance the marketing, delivery, and support of our Services to you.",Categories of Personal Information Sold,DB_11_S181;DB_11_S833,C3PA_Dataset/Annotations/DB/11.csv
