doc_id,sentence_id,sentence_text,sentence_category,verbatim_label,verbatim_labels,annotator_count,annotators,source_annotation_count,alignment_type,source_html,source_annotation_file
DB_1,DB_1_S197,Opting Out of Collection of Personal Data for Tracking / Advertising.,single_label,Description of Right to Opt-out of sale of PI,Description of Right to Opt-out of sale of PI,3,ra1;ra2;ra3,3,annotation_in_sentence;sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/1.html,C3PA_Dataset/Annotations/DB/1.csv
DB_1,DB_1_S206,To opt-out of all communications from Lead411 please use the following form – https://www.lead411.com/opt-out-of-lead411-communications/,single_label,Methods to exercise rights,Methods to exercise rights,2,ra2;ra3,2,annotation_in_sentence;sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/1.html,C3PA_Dataset/Annotations/DB/1.csv
DB_1,DB_1_S208,Our site uses technologies of third-party partners such as NextRoll to help us recognize your device and understand how you use our site(s) so that we can improve our services to reflect your interests and serve you advertisements about the solutions that are likely to be of more interest to you.,single_label,Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,1,ra3,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/1.html,C3PA_Dataset/Annotations/DB/1.csv
DB_1,DB_1_S210,Show advertisements for our solutions to you on third party sites,single_label,Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,1,ra3,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/1.html,C3PA_Dataset/Annotations/DB/1.csv
DB_1,DB_1_S211,Measure and analyze traffic and browsing activity on our site(s),single_label,Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,1,ra3,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/1.html,C3PA_Dataset/Annotations/DB/1.csv
DB_1,DB_1_S212,Measure and analyze the performance of our advertising campaigns,single_label,Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,1,ra3,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/1.html,C3PA_Dataset/Annotations/DB/1.csv
DB_1,DB_1_S214,EUROPEAN USERS,single_label,Others,Others,1,ra2,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/1.html,C3PA_Dataset/Annotations/DB/1.csv
DB_1,DB_1_S215,This Section 7 applies solely to individuals in the European Economic Area (EEA).,single_label,Others,Others,1,ra2,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/1.html,C3PA_Dataset/Annotations/DB/1.csv
DB_1,DB_1_S218,Lead411 retains your Personal Data:,single_label,Others,Others,1,ra2,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/1.html,C3PA_Dataset/Annotations/DB/1.csv
DB_1,DB_1_S219,For so long as your account is active or as needed to provide you with the Services or to fulfill our contractual obligations.,single_label,Others,Others,1,ra2,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/1.html,C3PA_Dataset/Annotations/DB/1.csv
DB_1,DB_1_S220,"As necessary to comply with our legal obligations, resolve disputes, and enforce our agreements.",single_label,Others,Others,1,ra2,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/1.html,C3PA_Dataset/Annotations/DB/1.csv
DB_1,DB_1_S221,For so long as is necessary for the purposes for which we collected such Personal Data.,single_label,Others,Others,1,ra2,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/1.html,C3PA_Dataset/Annotations/DB/1.csv
DB_1,DB_1_S223,Rights for European Users.,single_label,Others,Others,1,ra2,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/1.html,C3PA_Dataset/Annotations/DB/1.csv
DB_1,DB_1_S224,"You can always choose not to provide Personal Data, although a certain level of information is required to engage and participate in the Service.",single_label,Others,Others,1,ra2,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/1.html,C3PA_Dataset/Annotations/DB/1.csv
DB_1,DB_1_S225,"In addition to the rights already recorded above, if you are based in the EEA, you may have the following additional rights in relation to the Personal Data we hold about you:",single_label,Others,Others,1,ra2,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/1.html,C3PA_Dataset/Annotations/DB/1.csv
DB_1,DB_1_S226,the right to access;,single_label,Others,Others,1,ra2,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/1.html,C3PA_Dataset/Annotations/DB/1.csv
DB_1,DB_1_S227,the right to rectification;,single_label,Others,Others,1,ra2,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/1.html,C3PA_Dataset/Annotations/DB/1.csv
DB_1,DB_1_S228,the right to erasure;,single_label,Others,Others,1,ra2,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/1.html,C3PA_Dataset/Annotations/DB/1.csv
DB_1,DB_1_S229,the right to restrict processing;,single_label,Others,Others,1,ra2,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/1.html,C3PA_Dataset/Annotations/DB/1.csv
DB_1,DB_1_S230,the right to object to processing;,single_label,Others,Others,1,ra2,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/1.html,C3PA_Dataset/Annotations/DB/1.csv
DB_1,DB_1_S231,the right to data portability;,single_label,Others,Others,1,ra2,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/1.html,C3PA_Dataset/Annotations/DB/1.csv
DB_1,DB_1_S232,the right to withdraw consent; and,single_label,Others,Others,1,ra2,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/1.html,C3PA_Dataset/Annotations/DB/1.csv
DB_1,DB_1_S233,the right to complain to a supervisory authority,single_label,Others,Others,1,ra2,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/1.html,C3PA_Dataset/Annotations/DB/1.csv
DB_1,DB_1_S235,Right of Access.,single_label,Others,Others,1,ra2,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/1.html,C3PA_Dataset/Annotations/DB/1.csv
DB_1,DB_1_S236,"You have the right to confirmation as to whether we process your Personal Data and, where we do, access to the Personal Data, together with certain additional information.",single_label,Others,Others,1,ra2,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/1.html,C3PA_Dataset/Annotations/DB/1.csv
DB_1,DB_1_S237,"That additional information includes details of the purposes of the processing, the categories of Personal Data concerned and the recipients of the Personal Data.",single_label,Others,Others,1,ra2,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/1.html,C3PA_Dataset/Annotations/DB/1.csv
DB_1,DB_1_S238,"Providing the rights and freedoms of others are not affected, we will supply to you a copy of your Personal Data.",single_label,Others,Others,1,ra2,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/1.html,C3PA_Dataset/Annotations/DB/1.csv
DB_1,DB_1_S239,"The first copy will be provided free of charge, but additional copies may be subject to a reasonable fee.",single_label,Others,Others,1,ra2,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/1.html,C3PA_Dataset/Annotations/DB/1.csv
DB_1,DB_1_S241,Right to Rectification.,single_label,Others,Others,1,ra2,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/1.html,C3PA_Dataset/Annotations/DB/1.csv
DB_1,DB_1_S242,"You have the right to have any inaccurate Personal Data about you rectified and, considering the purposes of the processing, to have any incomplete Personal Data about you completed.",single_label,Others,Others,1,ra2,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/1.html,C3PA_Dataset/Annotations/DB/1.csv
DB_1,DB_1_S244,Right of Erasure.,single_label,Others,Others,1,ra2,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/1.html,C3PA_Dataset/Annotations/DB/1.csv
DB_1,DB_1_S245,In some circumstances you have the right to the erasure of your Personal Data without undue delay.,single_label,Others,Others,1,ra2,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/1.html,C3PA_Dataset/Annotations/DB/1.csv
DB_1,DB_1_S246,Those circumstances include: the Personal Data are no longer necessary in relation to the purposes for which they were collected or otherwise processed; you withdraw consent to consent-based processing; you object to the processing under certain rules of applicable data protection law; the processing is for direct marketing purposes; and the Personal Data have been unlawfully process.,single_label,Others,Others,1,ra2,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/1.html,C3PA_Dataset/Annotations/DB/1.csv
DB_1,DB_1_S247,"However, there are exclusions of the right to erasure.",single_label,Others,Others,1,ra2,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/1.html,C3PA_Dataset/Annotations/DB/1.csv
DB_1,DB_1_S248,"The general exclusions include where processing is necessary: for exercising the right of freedom of expression and information; for compliance with a legal obligation; or for the establishment, exercise or defense of legal claims.",single_label,Others,Others,1,ra2,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/1.html,C3PA_Dataset/Annotations/DB/1.csv
DB_1,DB_1_S250,Right to Restrict Processing.,single_label,Others,Others,1,ra2,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/1.html,C3PA_Dataset/Annotations/DB/1.csv
DB_1,DB_1_S251,In some circumstances you have the right to restrict the processing of your Personal Data.,single_label,Others,Others,1,ra2,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/1.html,C3PA_Dataset/Annotations/DB/1.csv
DB_1,DB_1_S252,"Those circumstances are: you contest the accuracy of the Personal Data; processing is unlawful, but you oppose erasure; we no longer need the Personal Data for the purposes of our processing, but you require Personal Data for the establishment, exercise or defense of legal claims; and you have objected to processing, pending the verification of that objection.",single_label,Others,Others,1,ra2,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/1.html,C3PA_Dataset/Annotations/DB/1.csv
DB_1,DB_1_S253,"Where processing has been restricted on this basis, we may continue to store your Personal Data.",single_label,Others,Others,1,ra2,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/1.html,C3PA_Dataset/Annotations/DB/1.csv
DB_1,DB_1_S254,"However, we will only otherwise process it: with your consent; for the establishment, exercise or defense of legal claims; for the protection of the rights of another natural or legal person; or for reasons of important public interest.",single_label,Others,Others,1,ra2,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/1.html,C3PA_Dataset/Annotations/DB/1.csv
DB_1,DB_1_S256,Right to Object to Processing.,single_label,Others,Others,1,ra2,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/1.html,C3PA_Dataset/Annotations/DB/1.csv
DB_1,DB_1_S257,"You have the right to object to our processing of your Personal Data on grounds relating to your particular situation, but only to the extent that the legal basis for the processing is that the processing is necessary for: the performance of a task carried out in the public interest or in the exercise of any official authority vested in us; or the purposes of the legitimate interests pursued by us or by a third party.",single_label,Others,Others,1,ra2,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/1.html,C3PA_Dataset/Annotations/DB/1.csv
DB_1,DB_1_S258,"If you make such an objection, we will cease to process the Personal Data unless we can demonstrate compelling legitimate grounds for the processing which override your interests, rights and freedoms, or the processing is for the establishment, exercise or defense of legal claims.",single_label,Others,Others,1,ra2,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/1.html,C3PA_Dataset/Annotations/DB/1.csv
DB_1,DB_1_S259,You have the right to object to our processing of your Personal Data for direct marketing purposes (including profiling for direct marketing purposes).,single_label,Others,Others,1,ra2,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/1.html,C3PA_Dataset/Annotations/DB/1.csv
DB_1,DB_1_S260,"If you make such an objection, we will cease to process your Personal Data for this purpose.",single_label,Others,Others,1,ra2,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/1.html,C3PA_Dataset/Annotations/DB/1.csv
DB_1,DB_1_S261,"You have the right to object to our processing of your Personal Data for scientific or historical research purposes or statistical purposes on grounds relating to your particular situation, unless the processing is necessary for the performance of a task carried out for reasons of public interest.",single_label,Others,Others,1,ra2,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/1.html,C3PA_Dataset/Annotations/DB/1.csv
DB_1,DB_1_S263,Right to Data Portability.,single_label,Others,Others,1,ra2,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/1.html,C3PA_Dataset/Annotations/DB/1.csv
DB_1,DB_1_S264,You may access your Personal Data that we hold by contacting us using the contact details contained in Section titled “Contacting Us” below.,single_label,Others,Others,1,ra2,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/1.html,C3PA_Dataset/Annotations/DB/1.csv
DB_1,DB_1_S265,We will provide you with a copy of the Personal Data we keep about you.,single_label,Others,Others,1,ra2,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/1.html,C3PA_Dataset/Annotations/DB/1.csv
DB_1,DB_1_S266,"However, we reserve the right to charge you a reasonable amount for providing copies of any Personal Data you request, to take into account the time, cost and effort involved.",single_label,Others,Others,1,ra2,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/1.html,C3PA_Dataset/Annotations/DB/1.csv
DB_1,DB_1_S268,Right to Withdraw Consent.,single_label,Others,Others,1,ra2,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/1.html,C3PA_Dataset/Annotations/DB/1.csv
DB_1,DB_1_S269,"To the extent that the legal basis for our processing of your Personal Data is consent, you have the right to withdraw that consent at any time.",single_label,Others,Others,1,ra2,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/DB/1.html,C3PA_Dataset/Annotations/DB/1.csv
